shift,distance_in,target_freq,detected_freq,frequency_error,rms,peak,target_power,dominant_power,filename
15,36,200,178.97727272727275,21.022727272727252,29.972451025123174,131.5800337357955,392.292516749199,382351.27859862713,./Experiment1_FrequencyAccuracy\15\36 inch\test_36in_200hz.wav
15,36,3200,2863.458806818182,336.541193181818,323.33044705643806,613.3315873579545,14.942079941636258,4869657.221174472,./Experiment1_FrequencyAccuracy\15\36 inch\test_36in_3200hz.wav
15,36,4000,3580.056179775281,419.9438202247188,131.1212567341668,298.5408839536517,22.826958879318227,1921476.4282247983,./Experiment1_FrequencyAccuracy\15\36 inch\test_36in_4000hz.wav
15,36,400,357.9545454545455,42.045454545454504,90.6756409615136,157.7568359375,211.5697553419711,1440120.294819895,./Experiment1_FrequencyAccuracy\15\36 inch\test_36in_400hz.wav
15,36,800,716.0866477272729,83.91335227272714,126.89628302433607,252.56243341619302,71.49382890812628,1843450.3601194138,./Experiment1_FrequencyAccuracy\15\36 inch\test_36in_800hz.wav
15,4,100,89.48863636363637,10.511363636363626,25.80320551887056,99.96080433238649,4768.314359765839,332748.4811463742,./Experiment1_FrequencyAccuracy\15\4 inch\test_4in_100hz.wav
15,4,1600,1431.9957386363637,168.00426136363626,2428.563099985313,3783.2450062144885,634.6796897319838,35562798.51643713,./Experiment1_FrequencyAccuracy\15\4 inch\test_4in_1600hz.wav
15,4,200,178.97727272727275,21.022727272727252,74.84849719589276,141.14825994318198,1613.7648114545632,1100559.5846819347,./Experiment1_FrequencyAccuracy\15\4 inch\test_4in_200hz.wav
15,4,3200,2863.9914772727275,336.0085227272725,1636.6831091000363,2467.2725053267045,404.82086024966486,24366347.746902253,./Experiment1_FrequencyAccuracy\15\4 inch\test_4in_3200hz.wav
15,4,4000,3579.545454545455,420.45454545454504,366.37420110142864,552.485529119318,36.43709271232876,3690983.2492408757,./Experiment1_FrequencyAccuracy\15\4 inch\test_4in_4000hz.wav
15,4,400,357.9545454545455,42.045454545454504,252.0606505906808,417.539151278409,400.964183849882,3555364.086669025,./Experiment1_FrequencyAccuracy\15\4 inch\test_4in_400hz.wav
15,4,800,715.909090909091,84.09090909090901,710.083332354117,1050.5429465553975,243.73402707753937,9684203.959345464,./Experiment1_FrequencyAccuracy\15\4 inch\test_4in_800hz.wav
15,8,100,89.48863636363637,10.511363636363626,17.725952100969074,67.43816583806802,1137.9290152285575,182021.49115227163,./Experiment1_FrequencyAccuracy\15\8 inch\test_8in_100hz.wav
15,8,1600,1432.1732954545457,167.82670454545428,739.9736191040186,1432.4730335582385,32.431637248900515,10273210.671330577,./Experiment1_FrequencyAccuracy\15\8 inch\test_8in_1600hz.wav
15,8,200,179.15482954545456,20.84517045454544,36.760032797533256,100.24793590198851,1662.4680465405443,474621.0025878163,./Experiment1_FrequencyAccuracy\15\8 inch\test_8in_200hz.wav
15,8,3200,2864.1690340909095,335.83096590909054,448.9819730267439,864.0580610795455,32.18530472711951,6841684.514084673,./Experiment1_FrequencyAccuracy\15\8 inch\test_8in_3200hz.wav
15,8,4000,3579.002808988764,420.9971910112358,194.2048707734927,318.45823823735964,16.022264538292802,2609047.967511407,./Experiment1_FrequencyAccuracy\15\8 inch\test_8in_4000hz.wav
15,8,400,358.1321022727273,41.86789772727269,116.0312034565541,223.6004527698865,322.25328714625186,1717276.4902358628,./Experiment1_FrequencyAccuracy\15\8 inch\test_8in_400hz.wav
15,8,800,716.0866477272729,83.91335227272714,342.6558333034006,535.9024769176135,287.5299802354692,5240476.555641357,./Experiment1_FrequencyAccuracy\15\8 inch\test_8in_800hz.wav
