experiment,file,source_path,bird,expected_birdnet_species,distance,start_s,end_s,window_duration_s,active_overlap_seconds,active_overlap_fraction,is_active_window,top1_prediction,top1_confidence,top2_prediction,top2_confidence,top3_prediction,top3_confidence,expected_detected,expected_rank,expected_confidence,correct_top1,correct_top3,correct_top5
E3_location_only,American_Robin_12ft.wav,Birdsongs Recordings\12ft\American_Robin_12ft.wav,American Robin,American Robin,12ft,9.0,10.0,1.0,1.0,1.0,True,American Robin,0.8056,Black-headed Grosbeak,0.2784,Townsend's Solitaire,0.0081,True,1.0,0.8056,True,True,True
E3_location_only,Annas_Hummingbird_12ft.wav,Birdsongs Recordings\12ft\Annas_Hummingbird_12ft.wav,Anna's Hummingbird,Anna's Hummingbird,12ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.9398,Savannah Sparrow,0.0007,Marsh Wren,0.0002,True,1.0,0.9398,True,True,True
E3_location_only,Annas_Hummingbird_12ft.wav,Birdsongs Recordings\12ft\Annas_Hummingbird_12ft.wav,Anna's Hummingbird,Anna's Hummingbird,12ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9994,Bewick's Wren,0.001,Pacific-slope Flycatcher,0.0009,True,1.0,0.9994,True,True,True
E3_location_only,Annas_Hummingbird_12ft.wav,Birdsongs Recordings\12ft\Annas_Hummingbird_12ft.wav,Anna's Hummingbird,Anna's Hummingbird,12ft,6.0,9.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9988,Barn Swallow,0.0012,Black-chinned Hummingbird,0.0012,True,1.0,0.9988,True,True,True
E3_location_only,Annas_Hummingbird_12ft.wav,Birdsongs Recordings\12ft\Annas_Hummingbird_12ft.wav,Anna's Hummingbird,Anna's Hummingbird,12ft,9.0,10.0,1.0,0.6999999999999993,0.6999999999999993,True,Anna's Hummingbird,0.9942,Rufous Hummingbird,0.0184,Allen's Hummingbird,0.0035,True,1.0,0.9942,True,True,True
E3_location_only,Barn_Swallow_12ft.wav,Birdsongs Recordings\12ft\Barn_Swallow_12ft.wav,Barn Swallow,Barn Swallow,12ft,0.0,3.0,3.0,2.7,0.9,True,Barn Swallow,0.9977,Tree Swallow,0.0008,Bell's Vireo,0.0008,True,1.0,0.9977,True,True,True
E3_location_only,Barn_Swallow_12ft.wav,Birdsongs Recordings\12ft\Barn_Swallow_12ft.wav,Barn Swallow,Barn Swallow,12ft,3.0,6.0,3.0,3.0,1.0,True,Barn Swallow,0.9988,Cliff Swallow,0.2432,Greater Roadrunner,0.005,True,1.0,0.9988,True,True,True
E3_location_only,Barn_Swallow_12ft.wav,Birdsongs Recordings\12ft\Barn_Swallow_12ft.wav,Barn Swallow,Barn Swallow,12ft,6.0,9.0,3.0,3.0,1.0,True,Barn Swallow,0.9961,Cliff Swallow,0.0158,Marsh Wren,0.0013,True,1.0,0.9961,True,True,True
E3_location_only,Barn_Swallow_12ft.wav,Birdsongs Recordings\12ft\Barn_Swallow_12ft.wav,Barn Swallow,Barn Swallow,12ft,9.0,10.0,1.0,0.1999999999999993,0.1999999999999993,False,Belted Kingfisher,0.0009,Northern Cardinal,0.0009,Marsh Wren,0.0004,False,,0.0,False,False,False
E3_location_only,Bewicks_Wren_12ft.wav,Birdsongs Recordings\12ft\Bewicks_Wren_12ft.wav,Bewick's Wren,Bewick's Wren,12ft,0.0,3.0,3.0,2.4,0.7999999999999999,True,Bewick's Wren,0.8706,Black-throated Sparrow,0.0809,Song Sparrow,0.0201,True,1.0,0.8706,True,True,True
E3_location_only,Bewicks_Wren_12ft.wav,Birdsongs Recordings\12ft\Bewicks_Wren_12ft.wav,Bewick's Wren,Bewick's Wren,12ft,3.0,6.0,3.0,0.0,0.0,False,House Finch,0.0341,House Sparrow,0.0089,California Scrub-Jay,0.0077,False,,0.0,False,False,False
E3_location_only,Bewicks_Wren_12ft.wav,Birdsongs Recordings\12ft\Bewicks_Wren_12ft.wav,Bewick's Wren,Bewick's Wren,12ft,6.0,9.0,3.0,0.0,0.0,False,California Scrub-Jay,0.0158,Northern Rough-winged Swallow,0.0149,House Sparrow,0.0124,False,,0.0,False,False,False
E3_location_only,Bewicks_Wren_12ft.wav,Birdsongs Recordings\12ft\Bewicks_Wren_12ft.wav,Bewick's Wren,Bewick's Wren,12ft,9.0,10.0,1.0,0.0,0.0,False,Barn Owl,0.0016,Canada Goose,0.0015,Common Poorwill,0.001,False,,0.0,False,False,False
E3_location_only,Black_Phoebe_12ft.wav,Birdsongs Recordings\12ft\Black_Phoebe_12ft.wav,Black Phoebe,Black Phoebe,12ft,0.0,3.0,3.0,0.7500000000000002,0.25000000000000006,True,Black Phoebe,0.9958,Cooper's Hawk,0.0011,Song Sparrow,0.0006,True,1.0,0.9958,True,True,True
E3_location_only,Black_Phoebe_12ft.wav,Birdsongs Recordings\12ft\Black_Phoebe_12ft.wav,Black Phoebe,Black Phoebe,12ft,3.0,6.0,3.0,0.8999999999999999,0.3,True,Black Phoebe,0.9899,Song Sparrow,0.0045,Downy Woodpecker,0.003,True,1.0,0.9899,True,True,True
E3_location_only,Black_Phoebe_12ft.wav,Birdsongs Recordings\12ft\Black_Phoebe_12ft.wav,Black Phoebe,Black Phoebe,12ft,6.0,9.0,3.0,0.7999999999999989,0.26666666666666633,True,Black Phoebe,0.9937,Song Sparrow,0.0136,Canada Goose,0.0053,True,1.0,0.9937,True,True,True
E3_location_only,Black_Phoebe_12ft.wav,Birdsongs Recordings\12ft\Black_Phoebe_12ft.wav,Black Phoebe,Black Phoebe,12ft,9.0,10.0,1.0,0.40000000000000036,0.40000000000000036,True,Black Phoebe,0.9997,Bushtit,0.0003,Western Wood-Pewee,0.0003,True,1.0,0.9997,True,True,True
E3_location_only,California_Towhee_12ft.wav,Birdsongs Recordings\12ft\California_Towhee_12ft.wav,California Towhee,California Towhee,12ft,0.0,3.0,3.0,1.35,0.45,True,California Towhee,0.999,Orange-crowned Warbler,0.0009,Abert's Towhee,0.0005,True,1.0,0.999,True,True,True
E3_location_only,California_Towhee_12ft.wav,Birdsongs Recordings\12ft\California_Towhee_12ft.wav,California Towhee,California Towhee,12ft,3.0,6.0,3.0,0.0,0.0,False,House Finch,0.3337,White-breasted Nuthatch,0.0456,Hooded Oriole,0.03,False,,0.0,False,False,False
E3_location_only,California_Towhee_12ft.wav,Birdsongs Recordings\12ft\California_Towhee_12ft.wav,California Towhee,California Towhee,12ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,California Towhee,0.9913,Abert's Towhee,0.0072,Spotted Towhee,0.0001,True,1.0,0.9913,True,True,True
E3_location_only,California_Towhee_12ft.wav,Birdsongs Recordings\12ft\California_Towhee_12ft.wav,California Towhee,California Towhee,12ft,9.0,10.0,1.0,0.0,0.0,False,Northern Rough-winged Swallow,0.0193,House Finch,0.0081,Northern Cardinal,0.0035,False,,0.0,False,False,False
E3_location_only,Dark_eyed_Junco_12ft.wav,Birdsongs Recordings\12ft\Dark_eyed_Junco_12ft.wav,Dark-eyed Junco,Dark-eyed Junco,12ft,0.0,3.0,3.0,1.7500000000000002,0.5833333333333334,True,Dark-eyed Junco,0.929,Chipping Sparrow,0.0127,Dusky Flycatcher,0.0017,True,1.0,0.929,True,True,True
E3_location_only,Dark_eyed_Junco_12ft.wav,Birdsongs Recordings\12ft\Dark_eyed_Junco_12ft.wav,Dark-eyed Junco,Dark-eyed Junco,12ft,3.0,6.0,3.0,0.0,0.0,False,California Scrub-Jay,0.0269,Northern Rough-winged Swallow,0.008,White-breasted Nuthatch,0.0079,False,,0.0,False,False,False
E3_location_only,Dark_eyed_Junco_12ft.wav,Birdsongs Recordings\12ft\Dark_eyed_Junco_12ft.wav,Dark-eyed Junco,Dark-eyed Junco,12ft,6.0,9.0,3.0,1.8500000000000005,0.6166666666666668,True,Dark-eyed Junco,0.9696,Chipping Sparrow,0.0369,Yellow-rumped Warbler,0.0011,True,1.0,0.9696,True,True,True
E3_location_only,Dark_eyed_Junco_12ft.wav,Birdsongs Recordings\12ft\Dark_eyed_Junco_12ft.wav,Dark-eyed Junco,Dark-eyed Junco,12ft,9.0,10.0,1.0,0.0,0.0,False,Western Kingbird,0.0015,Western Tanager,0.0013,Downy Woodpecker,0.0006,False,,0.0,False,False,False
E3_location_only,European_Starling_12ft.wav,Birdsongs Recordings\12ft\European_Starling_12ft.wav,European Starling,European Starling,12ft,0.0,3.0,3.0,2.6,0.8666666666666667,True,American Robin,0.1576,Chipping Sparrow,0.0193,Red-tailed Hawk,0.0166,False,,0.0,False,False,False
E3_location_only,European_Starling_12ft.wav,Birdsongs Recordings\12ft\European_Starling_12ft.wav,European Starling,European Starling,12ft,3.0,6.0,3.0,3.0,1.0,True,American Robin,0.0778,European Starling,0.0253,Great-tailed Grackle,0.0097,True,2.0,0.0253,False,True,True
E3_location_only,European_Starling_12ft.wav,Birdsongs Recordings\12ft\European_Starling_12ft.wav,European Starling,European Starling,12ft,6.0,9.0,3.0,3.0,1.0,True,European Starling,0.562,Mallard,0.0162,Pacific-slope Flycatcher,0.0093,True,1.0,0.562,True,True,True
E3_location_only,European_Starling_12ft.wav,Birdsongs Recordings\12ft\European_Starling_12ft.wav,European Starling,European Starling,12ft,9.0,10.0,1.0,1.0,1.0,True,European Starling,0.1816,House Sparrow,0.0187,Swainson's Thrush,0.0067,True,1.0,0.1816,True,True,True
E3_location_only,Hooded_Oriole_12ft.wav,Birdsongs Recordings\12ft\Hooded_Oriole_12ft.wav,Hooded Oriole,Hooded Oriole,12ft,0.0,3.0,3.0,1.35,0.45,True,Hooded Oriole,0.9354,Cassin's Kingbird,0.0409,Bullock's Oriole,0.0017,True,1.0,0.9354,True,True,True
E3_location_only,Hooded_Oriole_12ft.wav,Birdsongs Recordings\12ft\Hooded_Oriole_12ft.wav,Hooded Oriole,Hooded Oriole,12ft,3.0,6.0,3.0,1.6500000000000008,0.5500000000000003,True,Hooded Oriole,0.2606,Western Tanager,0.0019,Northern Mockingbird,0.0009,True,1.0,0.2606,True,True,True
E3_location_only,Hooded_Oriole_12ft.wav,Birdsongs Recordings\12ft\Hooded_Oriole_12ft.wav,Hooded Oriole,Hooded Oriole,12ft,6.0,9.0,3.0,2.4000000000000004,0.8000000000000002,True,Hooded Oriole,0.9234,Bullock's Oriole,0.0215,Cassin's Kingbird,0.0017,True,1.0,0.9234,True,True,True
E3_location_only,Hooded_Oriole_12ft.wav,Birdsongs Recordings\12ft\Hooded_Oriole_12ft.wav,Hooded Oriole,Hooded Oriole,12ft,9.0,10.0,1.0,0.8499999999999996,0.8499999999999996,True,Western Tanager,0.8465,Hooded Oriole,0.3892,California Thrasher,0.1016,True,2.0,0.3892,False,True,True
E3_location_only,House_Finch_12ft.wav,Birdsongs Recordings\12ft\House_Finch_12ft.wav,House Finch,House Finch,12ft,0.0,3.0,3.0,2.55,0.85,True,House Finch,0.9257,Purple Finch,0.0445,Northern Mockingbird,0.0103,True,1.0,0.9257,True,True,True
E3_location_only,House_Finch_12ft.wav,Birdsongs Recordings\12ft\House_Finch_12ft.wav,House Finch,House Finch,12ft,3.0,6.0,3.0,0.6999999999999997,0.23333333333333325,True,House Finch,0.278,Purple Finch,0.0232,Blue Grosbeak,0.0223,True,1.0,0.278,True,True,True
E3_location_only,House_Finch_12ft.wav,Birdsongs Recordings\12ft\House_Finch_12ft.wav,House Finch,House Finch,12ft,6.0,9.0,3.0,2.0,0.6666666666666666,True,House Finch,0.7589,Townsend's Solitaire,0.022,Purple Finch,0.0172,True,1.0,0.7589,True,True,True
E3_location_only,House_Finch_12ft.wav,Birdsongs Recordings\12ft\House_Finch_12ft.wav,House Finch,House Finch,12ft,9.0,10.0,1.0,0.0,0.0,False,Northern Rough-winged Swallow,0.0362,California Scrub-Jay,0.0171,Great Horned Owl,0.0036,True,4.0,0.0034,False,False,True
E3_location_only,House_Sparrow_12ft.wav,Birdsongs Recordings\12ft\House_Sparrow_12ft.wav,House Sparrow,House Sparrow,12ft,0.0,3.0,3.0,1.7420000000000002,0.5806666666666668,True,House Sparrow,0.3421,Townsend's Solitaire,0.0069,Northern Mockingbird,0.0023,True,1.0,0.3421,True,True,True
E3_location_only,House_Sparrow_12ft.wav,Birdsongs Recordings\12ft\House_Sparrow_12ft.wav,House Sparrow,House Sparrow,12ft,3.0,6.0,3.0,1.8359999999999999,0.612,True,House Sparrow,0.7826,Tree Swallow,0.004,Northern Mockingbird,0.0029,True,1.0,0.7826,True,True,True
E3_location_only,House_Sparrow_12ft.wav,Birdsongs Recordings\12ft\House_Sparrow_12ft.wav,House Sparrow,House Sparrow,12ft,6.0,9.0,3.0,1.8360000000000003,0.6120000000000001,True,House Sparrow,0.5012,Tree Swallow,0.0008,Rock Pigeon,0.0007,True,1.0,0.5012,True,True,True
E3_location_only,House_Sparrow_12ft.wav,Birdsongs Recordings\12ft\House_Sparrow_12ft.wav,House Sparrow,House Sparrow,12ft,9.0,10.0,1.0,0.6420000000000012,0.6420000000000012,True,House Sparrow,0.2264,House Finch,0.0068,Townsend's Solitaire,0.0025,True,1.0,0.2264,True,True,True
E3_location_only,Lesser_Goldfinch_12ft.wav,Birdsongs Recordings\12ft\Lesser_Goldfinch_12ft.wav,Lesser Goldfinch,Lesser Goldfinch,12ft,0.0,3.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.443,American Goldfinch,0.0072,Purple Finch,0.0041,True,1.0,0.443,True,True,True
E3_location_only,Lesser_Goldfinch_12ft.wav,Birdsongs Recordings\12ft\Lesser_Goldfinch_12ft.wav,Lesser Goldfinch,Lesser Goldfinch,12ft,3.0,6.0,3.0,2.3999999999999995,0.7999999999999998,True,Lazuli Bunting,0.0175,Lesser Goldfinch,0.0137,Black Phoebe,0.0131,True,2.0,0.0137,False,True,True
E3_location_only,Lesser_Goldfinch_12ft.wav,Birdsongs Recordings\12ft\Lesser_Goldfinch_12ft.wav,Lesser Goldfinch,Lesser Goldfinch,12ft,6.0,9.0,3.0,3.0,1.0,True,Lesser Goldfinch,0.3586,Lawrence's Goldfinch,0.0033,Black Phoebe,0.0025,True,1.0,0.3586,True,True,True
E3_location_only,Lesser_Goldfinch_12ft.wav,Birdsongs Recordings\12ft\Lesser_Goldfinch_12ft.wav,Lesser Goldfinch,Lesser Goldfinch,12ft,9.0,10.0,1.0,0.9920000000000009,0.9920000000000009,True,American Goldfinch,0.1928,Lesser Goldfinch,0.0033,House Finch,0.0007,True,2.0,0.0033,False,True,True
E3_location_only,Mourning_Dove_12ft.wav,Birdsongs Recordings\12ft\Mourning_Dove_12ft.wav,Mourning Dove,Mourning Dove,12ft,0.0,3.0,3.0,1.0,0.3333333333333333,True,Mourning Dove,0.4292,Eurasian Collared-Dove,0.0022,White-winged Dove,0.002,True,1.0,0.4292,True,True,True
E3_location_only,Mourning_Dove_12ft.wav,Birdsongs Recordings\12ft\Mourning_Dove_12ft.wav,Mourning Dove,Mourning Dove,12ft,3.0,6.0,3.0,2.3,0.7666666666666666,True,Mourning Dove,0.9556,Eurasian Collared-Dove,0.0205,Northern Cardinal,0.0015,True,1.0,0.9556,True,True,True
E3_location_only,Mourning_Dove_12ft.wav,Birdsongs Recordings\12ft\Mourning_Dove_12ft.wav,Mourning Dove,Mourning Dove,12ft,6.0,9.0,3.0,1.2999999999999998,0.4333333333333333,True,Eurasian Collared-Dove,0.2432,Mourning Dove,0.2079,Northern Cardinal,0.0041,True,2.0,0.2079,False,True,True
E3_location_only,Mourning_Dove_12ft.wav,Birdsongs Recordings\12ft\Mourning_Dove_12ft.wav,Mourning Dove,Mourning Dove,12ft,9.0,10.0,1.0,0.0,0.0,False,Barn Owl,0.0013,Common Poorwill,0.0009,Canada Goose,0.0008,False,,0.0,False,False,False
E3_location_only,Northern_House_Wren_12ft.wav,Birdsongs Recordings\12ft\Northern_House_Wren_12ft.wav,Northern House Wren,House Wren,12ft,0.0,3.0,3.0,2.7,0.9,True,House Wren,0.9864,Lincoln's Sparrow,0.0012,Western Wood-Pewee,0.001,True,1.0,0.9864,True,True,True
E3_location_only,Northern_House_Wren_12ft.wav,Birdsongs Recordings\12ft\Northern_House_Wren_12ft.wav,Northern House Wren,House Wren,12ft,3.0,6.0,3.0,0.8000000000000003,0.2666666666666668,True,Marsh Wren,0.4008,House Wren,0.3552,Bell's Vireo,0.1616,True,2.0,0.3552,False,True,True
E3_location_only,Northern_House_Wren_12ft.wav,Birdsongs Recordings\12ft\Northern_House_Wren_12ft.wav,Northern House Wren,House Wren,12ft,6.0,9.0,3.0,2.8000000000000007,0.9333333333333336,True,House Wren,0.9941,Western Wood-Pewee,0.0012,American Goldfinch,0.0012,True,1.0,0.9941,True,True,True
E3_location_only,Northern_House_Wren_12ft.wav,Birdsongs Recordings\12ft\Northern_House_Wren_12ft.wav,Northern House Wren,House Wren,12ft,9.0,10.0,1.0,0.0,0.0,False,House Wren,0.0022,Belted Kingfisher,0.0018,Downy Woodpecker,0.0017,True,1.0,0.0022,True,True,True
E3_location_only,Northern_Mockingbird_12ft.wav,Birdsongs Recordings\12ft\Northern_Mockingbird_12ft.wav,Northern Mockingbird,Northern Mockingbird,12ft,0.0,3.0,3.0,1.6499999999999997,0.5499999999999999,True,Northern Mockingbird,0.7178,Spotted Towhee,0.0013,Rock Wren,0.001,True,1.0,0.7178,True,True,True
E3_location_only,Northern_Mockingbird_12ft.wav,Birdsongs Recordings\12ft\Northern_Mockingbird_12ft.wav,Northern Mockingbird,Northern Mockingbird,12ft,3.0,6.0,3.0,1.1499999999999995,0.38333333333333314,True,Northern Mockingbird,0.2311,American Robin,0.0127,Great-tailed Grackle,0.007,True,1.0,0.2311,True,True,True
E3_location_only,Northern_Mockingbird_12ft.wav,Birdsongs Recordings\12ft\Northern_Mockingbird_12ft.wav,Northern Mockingbird,Northern Mockingbird,12ft,6.0,9.0,3.0,2.13,0.71,True,Northern Mockingbird,0.2763,Wrentit,0.0032,House Finch,0.0006,True,1.0,0.2763,True,True,True
E3_location_only,Northern_Mockingbird_12ft.wav,Birdsongs Recordings\12ft\Northern_Mockingbird_12ft.wav,Northern Mockingbird,Northern Mockingbird,12ft,9.0,10.0,1.0,0.27999999999999936,0.27999999999999936,True,Wrentit,0.0138,Great-tailed Grackle,0.0015,House Finch,0.0009,True,4.0,0.0008,False,False,True
E3_location_only,Northern_Yellow_Warbler_12ft.wav,Birdsongs Recordings\12ft\Northern_Yellow_Warbler_12ft.wav,Northern Yellow Warbler,Yellow Warbler,12ft,0.0,3.0,3.0,0.0,0.0,False,Osprey,0.0191,Northern Cardinal,0.0141,Canada Goose,0.0062,False,,0.0,False,False,False
E3_location_only,Northern_Yellow_Warbler_12ft.wav,Birdsongs Recordings\12ft\Northern_Yellow_Warbler_12ft.wav,Northern Yellow Warbler,Yellow Warbler,12ft,3.0,6.0,3.0,1.3499999999999996,0.4499999999999999,True,Yellow Warbler,0.8782,Wilson's Warbler,0.0172,Willow Flycatcher,0.006,True,1.0,0.8782,True,True,True
E3_location_only,Northern_Yellow_Warbler_12ft.wav,Birdsongs Recordings\12ft\Northern_Yellow_Warbler_12ft.wav,Northern Yellow Warbler,Yellow Warbler,12ft,6.0,9.0,3.0,0.09999999999999964,0.033333333333333215,False,Green-winged Teal,0.0139,Yellow Warbler,0.0071,Osprey,0.0069,True,2.0,0.0071,False,True,True
E3_location_only,Northern_Yellow_Warbler_12ft.wav,Birdsongs Recordings\12ft\Northern_Yellow_Warbler_12ft.wav,Northern Yellow Warbler,Yellow Warbler,12ft,9.0,10.0,1.0,0.0,0.0,False,White-breasted Nuthatch,0.092,Red-shouldered Hawk,0.0244,Osprey,0.0069,False,,0.0,False,False,False
E3_location_only,Oak_Titmouse_12ft.wav,Birdsongs Recordings\12ft\Oak_Titmouse_12ft.wav,Oak Titmouse,Oak Titmouse,12ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Oak Titmouse,0.0763,Rock Wren,0.0006,Northern Mockingbird,0.0005,True,1.0,0.0763,True,True,True
E3_location_only,Oak_Titmouse_12ft.wav,Birdsongs Recordings\12ft\Oak_Titmouse_12ft.wav,Oak Titmouse,Oak Titmouse,12ft,3.0,6.0,3.0,1.0000000000000004,0.3333333333333335,True,Oak Titmouse,0.9991,Spotted Towhee,0.0089,Rock Wren,0.0018,True,1.0,0.9991,True,True,True
E3_location_only,Oak_Titmouse_12ft.wav,Birdsongs Recordings\12ft\Oak_Titmouse_12ft.wav,Oak Titmouse,Oak Titmouse,12ft,6.0,9.0,3.0,1.4499999999999993,0.4833333333333331,True,Oak Titmouse,0.9985,California Towhee,0.0009,Bewick's Wren,0.0003,True,1.0,0.9985,True,True,True
E3_location_only,Oak_Titmouse_12ft.wav,Birdsongs Recordings\12ft\Oak_Titmouse_12ft.wav,Oak Titmouse,Oak Titmouse,12ft,9.0,10.0,1.0,0.9000000000000004,0.9000000000000004,True,Oak Titmouse,0.9983,California Towhee,0.0029,Spotted Towhee,0.0029,True,1.0,0.9983,True,True,True
E3_location_only,Rock_Pigeon_12ft.wav,Birdsongs Recordings\12ft\Rock_Pigeon_12ft.wav,Rock Pigeon,Rock Pigeon,12ft,0.0,3.0,3.0,1.5499999999999998,0.5166666666666666,True,Rock Pigeon,0.9946,American Crow,0.0561,Least Bittern,0.0025,True,1.0,0.9946,True,True,True
E3_location_only,Rock_Pigeon_12ft.wav,Birdsongs Recordings\12ft\Rock_Pigeon_12ft.wav,Rock Pigeon,Rock Pigeon,12ft,3.0,6.0,3.0,1.0499999999999998,0.3499999999999999,True,Rock Pigeon,0.9871,Band-tailed Pigeon,0.0007,Great Horned Owl,0.0001,True,1.0,0.9871,True,True,True
E3_location_only,Rock_Pigeon_12ft.wav,Birdsongs Recordings\12ft\Rock_Pigeon_12ft.wav,Rock Pigeon,Rock Pigeon,12ft,6.0,9.0,3.0,1.0999999999999996,0.36666666666666653,True,Rock Pigeon,0.9948,Great Horned Owl,0.0004,Band-tailed Pigeon,0.0003,True,1.0,0.9948,True,True,True
E3_location_only,Rock_Pigeon_12ft.wav,Birdsongs Recordings\12ft\Rock_Pigeon_12ft.wav,Rock Pigeon,Rock Pigeon,12ft,9.0,10.0,1.0,0.0,0.0,False,Hairy Woodpecker,0.0052,House Finch,0.004,Purple Finch,0.0037,False,,0.0,False,False,False
E3_location_only,Song_Sparrow_12ft.wav,Birdsongs Recordings\12ft\Song_Sparrow_12ft.wav,Song Sparrow,Song Sparrow,12ft,0.0,3.0,3.0,0.0,0.0,False,Song Sparrow,0.0095,Canada Goose,0.009,White-breasted Nuthatch,0.0059,True,1.0,0.0095,True,True,True
E3_location_only,Song_Sparrow_12ft.wav,Birdsongs Recordings\12ft\Song_Sparrow_12ft.wav,Song Sparrow,Song Sparrow,12ft,3.0,6.0,3.0,2.6500000000000004,0.8833333333333334,True,Song Sparrow,0.9502,Downy Woodpecker,0.0022,Savannah Sparrow,0.0018,True,1.0,0.9502,True,True,True
E3_location_only,Song_Sparrow_12ft.wav,Birdsongs Recordings\12ft\Song_Sparrow_12ft.wav,Song Sparrow,Song Sparrow,12ft,6.0,9.0,3.0,0.0,0.0,False,White-breasted Nuthatch,0.0366,Canada Goose,0.0338,Downy Woodpecker,0.0249,True,4.0,0.0133,False,False,True
E3_location_only,Song_Sparrow_12ft.wav,Birdsongs Recordings\12ft\Song_Sparrow_12ft.wav,Song Sparrow,Song Sparrow,12ft,9.0,10.0,1.0,0.0,0.0,False,Peregrine Falcon,0.0054,Barn Owl,0.0053,Red-tailed Hawk,0.0024,False,,0.0,False,False,False
E3_location_only,Spotted_Towhee_12ft.wav,Birdsongs Recordings\12ft\Spotted_Towhee_12ft.wav,Spotted Towhee,Spotted Towhee,12ft,0.0,3.0,3.0,1.3,0.43333333333333335,True,Spotted Towhee,0.9569,Green-tailed Towhee,0.0393,Lincoln's Sparrow,0.0012,True,1.0,0.9569,True,True,True
E3_location_only,Spotted_Towhee_12ft.wav,Birdsongs Recordings\12ft\Spotted_Towhee_12ft.wav,Spotted Towhee,Spotted Towhee,12ft,3.0,6.0,3.0,0.0,0.0,False,Canada Goose,0.0201,Song Sparrow,0.018,Rufous Hummingbird,0.0135,False,,0.0,False,False,False
E3_location_only,Spotted_Towhee_12ft.wav,Birdsongs Recordings\12ft\Spotted_Towhee_12ft.wav,Spotted Towhee,Spotted Towhee,12ft,6.0,9.0,3.0,1.3500000000000005,0.4500000000000002,True,Spotted Towhee,0.9848,Green-tailed Towhee,0.0615,MacGillivray's Warbler,0.001,True,1.0,0.9848,True,True,True
E3_location_only,Spotted_Towhee_12ft.wav,Birdsongs Recordings\12ft\Spotted_Towhee_12ft.wav,Spotted Towhee,Spotted Towhee,12ft,9.0,10.0,1.0,0.0,0.0,False,Common Loon,0.0034,Eurasian Collared-Dove,0.0016,Red-shouldered Hawk,0.0013,False,,0.0,False,False,False
E3_location_only,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,0.0,3.0,3.0,2.45,0.8166666666666668,True,American Robin,0.6834,Northern Mockingbird,0.0084,Black-headed Grosbeak,0.0035,True,1.0,0.6834,True,True,True
E3_location_only,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,3.0,6.0,3.0,1.9000000000000004,0.6333333333333334,True,American Robin,0.5256,Bufflehead,0.0045,White-breasted Nuthatch,0.0037,True,1.0,0.5256,True,True,True
E3_location_only,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,6.0,9.0,3.0,1.4000000000000004,0.4666666666666668,True,American Robin,0.6638,Black-headed Grosbeak,0.0047,Northern Mockingbird,0.0013,True,1.0,0.6638,True,True,True
E3_location_only,American_Robin_24ft.wav,Birdsongs Recordings\24ft\American_Robin_24ft.wav,American Robin,American Robin,24ft,9.0,10.0,1.0,1.0,1.0,True,American Robin,0.6091,Black-headed Grosbeak,0.2571,Townsend's Solitaire,0.0126,True,1.0,0.6091,True,True,True
E3_location_only,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,0.0,3.0,3.0,1.5,0.5,True,Anna's Hummingbird,0.797,Oak Titmouse,0.0025,Savannah Sparrow,0.0019,True,1.0,0.797,True,True,True
E3_location_only,Annas_Hummingbird_24ft.wav,Birdsongs Recordings\24ft\Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,3.0,6.0,3.0,3.0,1.0,True,Anna's Hummingbird,0.9897,Chipping Sparrow,0.0038,Bewick's Wren,0.0025,True,1.0,0.9897,True,True,True
